1704878100,148,158.9,115.45,131.15,7558035
1704878400,131.15,137.3,114.05,123.25,4332000
1704878700,123.25,125.9,89.3,89.75,5864640
1704879000,89.75,207.8,86.75,202,11671065
1704879300,202,221.25,139.3,187.15,5177025
1704879600,187.15,247.55,173.55,247.55,3522945
1704879900,247.55,252.9,158.05,190.4,4020405
1704880200,190.4,236.55,179.7,217.95,2672730
1704880500,217.95,243.35,182.75,231.1,2723205
1704880800,231.1,231.5,203.3,208.1,1479240
1704881100,208.1,233.55,186.45,213.15,1799880
1704881400,213.15,273.7,209.1,260.1,2077755
1704881700,260.1,320,250.95,298.3,3340380
1704882000,298.3,307,231.4,237.55,1705755
1704882300,237.55,248,208.2,241.9,1434075
1704882600,241.9,284.2,238.1,266.65,1210440
1704882900,266.65,277.75,253.7,269,638340
1704883200,269,271.7,222.3,226.05,986820
1704883500,226.75,239.8,192.05,209.3,1335105
1704883800,209.3,221.65,191.05,202.8,845880
1704884100,202.65,222.6,182.05,196.6,1191270
1704884400,196.6,223.2,181.8,206.55,1255080
1704884700,206.55,210.55,173.95,190.9,1273890
1704885000,190.9,234.25,181.55,227.55,1141200
1704885300,227.55,248,211.05,224.1,1360260
1704885600,224.1,240.75,220.75,235.15,755100
1704885900,235.15,257.5,220.5,228.5,1039680
1704886200,229.7,238.55,206.75,206.75,807360
1704886500,206.75,261.5,204.25,255.4,1253220
1704886800,254.45,291.6,246.65,249.7,1603890
1704887100,249.7,265,230,244.2,663345
1704887400,244.2,259.2,230.55,242.5,610695
1704887700,242.5,250.1,226.85,240.45,524505
1704888000,239.7,248.45,215.5,216.4,882330
1704888300,216.4,219.25,174.4,203.15,1655700
1704888600,203.15,222.7,195.85,209.3,1004205
1704888900,210,212.55,193.85,199.75,496860
1704889200,199.75,212.85,187.1,198.7,813630
1704889500,198.7,219.25,193.45,215.2,567540
1704889800,215.2,245.75,203.7,233,1131225
1704890100,233.05,241.75,220,232.25,705225
1704890400,232.25,235.05,186.9,189.45,1040025
1704890700,189.45,233.3,104.2,178,6352515
1704891000,175.9,180.2,149.95,170.55,1607370
1704891300,170.55,173,153.85,164.1,881100
1704891600,164.55,174.9,154.6,163.65,904515
1704891900,163.65,193.2,159.85,170.75,1247640
1704892200,170.75,206.8,165.25,196.2,1089060
1704892500,196.2,213,170.8,187.9,1166670
1704892800,187.9,194.7,168,187.65,804900
1704893100,187.65,201.55,179,193.05,557670
1704893400,191.9,214.6,176,179.4,1152420
1704893700,179.4,187.85,165.8,176.05,1007835
1704894000,176.05,194.05,156.3,192.6,1193400
1704894300,192.6,194.85,157.6,170.45,1318440
1704894600,170.45,190.25,165,188,774210
1704894900,187.75,266.35,183.95,256.2,2969835
1704895200,256.2,311.8,213.85,217,2669730
1704895500,217,240.9,206.3,233.75,1065855
1704895800,234.95,262.6,220.95,250.9,999645
1704896100,250.9,278.3,231.55,254.9,1300125
1704896400,254,264.15,198.8,208.75,1128150
1704896700,208.55,221.4,192.7,209.4,1007025
1704897000,211.9,248.4,205,234.95,1062015
1704897300,234.95,289.05,229.7,268.65,1534530
1704897600,267.05,304.65,236.55,257.65,1567575
1704897900,257.65,259.2,221.8,235.5,744420
1704898200,235.7,278.45,233.2,273.7,876420
1704898500,273.7,282.9,247.95,252.35,973335
1704898800,252.35,313.1,245.8,311.7,1473075
1704899100,313.35,313.85,196.65,238.65,2001075
1704899400,238.65,249.4,225.85,239.4,812580
1704899700,240.45,262.5,239.4,255.65,684255
1704900000,255.65,261.75,252.2,257,378240
1704900300,257,263.45,257,260.65,296895
